PUBUKPRN,KISCOURSEID,TAverage
10007856,BA_LVG2,306
10007856,BA_LVR1,311
10007856,BA_LVR1,295
10007856,BA_LVT1,295
10007856,BA_LVT1,311
10007856,BA_LW24,302
10007856,BA_LW24,306
10007856,BA_LW26,291
10007856,BA_LW26,276
10007856,BA_LW26,306
10007856,BA_M103,321
10007856,BA_M1G1,332
10007856,BA_M1G1,321
10007856,BA_M1L1,272
10007856,BA_M1L1,321
10007856,BA_M1L2,321
10007856,BA_M1L2,306
10007856,BA_M1LF,321
10007856,BA_M1LF,306
10007856,BA_M1M9,332
10007856,BA_M1M9,321
10007856,BA_M1N1,290
10007856,BA_M1N1,282
10007856,BA_M1N1,321
10007856,BA_M1Q5,404
10007856,BA_M1Q5,321
10007856,BA_M1RC,313
10007856,BA_M1RC,321
10007856,BA_M1RF,303
10007856,BA_M1RF,321
10007856,BA_M1RK,344
10007856,BA_M1RK,321
10007856,BA_P300,329
10007856,BA_Q300,326
10007856,BA_Q500,404
10007856,BA_Q501,404
10007856,BA_Q522,404
10007856,BA_Q550,404
10007856,BA_Q550,311
10007856,BA_Q560,368
10007856,BA_Q562,404
10007856,BA_Q5L7,295
10007856,BA_Q5L7,404
10007856,BA_Q5P0,415
10007856,BA_Q5V2,311
10007856,BA_Q5V2,404
10007856,BA_Q5VF,404
10007856,BA_Q5VF,311
10007856,BA_Q990,358
10007856,BA_QQ35,404
10007856,BA_QQ35,326
10007856,BA_QQ5H,326
10007856,BA_QQ5H,404
10007856,BA_QR31,313
10007856,BA_QR31,326
10007856,BA_QR32,303
10007856,BA_QR32,326
10007856,BA_QR34,344
10007856,BA_QR34,326
10007856,BA_QR51,404
10007856,BA_QR51,313
10007856,BA_QR52,303
10007856,BA_QR52,404
10007856,BA_QR54,344
10007856,BA_QR54,404
10007856,BA_QV31,340
10007856,BA_QV33,326
10007856,BA_QV33,311
10007856,BA_QV51,311
10007856,BA_QV51,404
10007856,BA_QV52,404
10007856,BA_QV52,311
10007856,BA_QV5C,404
10007856,BA_QV5C,311
10007856,BA_QVN1,311
10007856,BA_QVN1,404
10007856,BA_QW34,320
10007856,BA_QW36,296
10007856,BA_QW38,327
10007856,BA_QW54,404
10007856,BA_QW54,302
10007856,BA_QWM6,404
10007856,BA_QWM6,291
10007856,BA_QX33,296
10007856,BA_QX33,326
10007856,BA_QX53,296
10007856,BA_QX53,404
10007856,BA_QX5H,404
10007856,BA_QX5H,296
10007856,BA_R1L2,313
10007856,BA_R1L2,306
10007856,BA_R1R2,303
10007856,BA_R1R2,313
10007856,BA_R1R4,313
10007856,BA_R1R4,344
10007856,BA_R200,303
10007856,BA_R2N1,303
10007856,BA_R2N1,290
10007856,BA_R2N1,282
10007856,BA_R2R1,303
10007856,BA_R2R1,313
10007856,BA_R2R4,303
10007856,BA_R2R4,344
10007856,BA_R4N5,344
10007856,BA_R4N5,275
10007856,BA_R4R1,344
10007856,BA_R4R1,313
10007856,BA_R4R2,303
10007856,BA_R4R2,344
10007856,BA_R4X3,344
10007856,BA_R4X3,296
10007856,BA_R900,358
10007856,BA_RR12,303
10007856,BA_RR12,313
10007856,BA_RR14,313
10007856,BA_RR14,344
10007856,BA_RR24,344
10007856,BA_RR24,303
10007856,BA_RV11,313
10007856,BA_RV11,311
10007856,BA_RV21,303
10007856,BA_RV21,311
10007856,BA_RV41,344
10007856,BA_RV41,311
10007856,BA_RVC3,313
10007856,BA_RVC3,311
10007856,BA_RW14,302
10007856,BA_RW14,313
10007856,BA_RW16,276
10007856,BA_RW16,291
10007856,BA_RW16,313
10007856,BA_RW44,302
10007856,BA_RW44,344
10007856,BA_RW46,291
10007856,BA_RW46,344
10007856,BA_RW46,276
10007856,BA_RX13,313
10007856,BA_RX13,296
10007856,BA_T9N1,290
10007856,BA_T9N1,358
10007856,BA_T9N1,282
10007856,BA_V100,315
10007856,BA_V101,336
10007856,BA_V135,320
10007856,BA_V190,296
10007856,BA_V191,297
10007856,BA_V1X3,296
10007856,BA_V1X3,311
10007856,BA_V220,294
10007856,BA_V350,311
10007856,BA_V390,311
10007856,BA_V3W1,334
10007856,BA_V3W1,311
10007856,BA_VL1F,306
10007856,BA_VL1F,311
10007856,BA_VLC2,306
10007856,BA_VLC2,311
10007856,BA_VLD2,306
10007856,BA_VLD2,311
10007856,BA_VP13,276
10007856,BA_VP13,311
10007856,BA_VP1H,276
10007856,BA_VP1H,311
10007856,BA_VV12,311
10007856,BA_VV21,311
10007856,BA_VVC2,311
10007856,BA_VW16,291
10007856,BA_VW16,311
10007856,BA_VW16,276
10007856,BA_VW26,291
10007856,BA_VW26,276
10007856,BA_VW26,311
10007856,BA_VX13,296
10007856,BA_VX13,311
10007856,BA_W100,341
10007856,BA_W1V3,334
10007856,BA_W1V3,311
10007856,BA_W400,303
10007856,BA_W401,302
10007856,BA_W432,302
10007856,BA_W460,302
10007856,BA_W4A1,313
10007856,BA_W620,278
10007856,BA_W621,291
10007856,BA_W801,306
10007856,BA_W841,306
10007856,BA_W841,302
10007856,BA_W847,302
10007856,BA_W847,306
10007856,BA_WP43,276
10007856,BA_WP43,302
10007856,BA_WP43,291
10007856,BA_WP83,276
10007856,BA_WP83,306
10007856,BA_WQ13,348
10007856,BA_WQ15,404
10007856,BA_WQ15,334
10007856,BA_WQ1N,404
10007856,BA_WQ1N,334
10007856,BA_WQ85,404
10007856,BA_WQ85,306
10007856,BA_WR81,306
10007856,BA_WR81,313
10007856,BA_WR82,306
10007856,BA_WR82,303
10007856,BA_WR84,306
10007856,BA_WR84,344
10007856,BA_WV11,334
10007856,BA_WV11,311
10007856,BA_WV13,334
10007856,BA_WV13,311
10007856,BA_WV41,311
10007856,BA_WV41,302
10007856,BA_WV83,311
10007856,BA_WV83,306
10007856,BA_WW14,302
10007856,BA_WW14,334
10007856,BA_WW16,334
10007856,BA_WW16,291
10007856,BA_WW16,276
10007856,BA_WW18,306
10007856,BA_WW18,334
10007856,BA_WW48,334
10007856,BA_WW48,306
10007856,BA_WW48,302
10007856,BA_WW64,276
10007856,BA_WW64,302
10007856,BA_WW64,291
10007856,BA_WWP4,291
10007856,BA_WWP4,302
10007856,BA_WX13,334
10007856,BA_WX13,296
10007856,BA_WX43,296
10007856,BA_WX43,302
10007856,BA_X320,280
10007856,BA_X3G1,332
10007856,BA_X3G1,296
10007856,BA_X3L7,295
10007856,BA_X3L7,296
10007856,BA_X3R4,344
10007856,BA_X3R4,296
10007856,BA_X3V1,296
10007856,BA_X3V1,311
10007856,BENG_G600,291
10007856,BSC_4D11,349
10007856,BSC_4D11,290
10007856,BSC_4D14,349
10007856,BSC_53C8,349
10007856,BSC_53C8,316
10007856,BSC_7G73,288
10007856,BSC_7G74,288
10007856,BSC_C100,307
10007856,BSC_C120,291
10007856,BSC_C151,322
10007856,BSC_C164,278
10007856,BSC_C180,318
10007856,BSC_C200,295
10007856,BSC_C300,298
10007856,BSC_C400,272
10007856,BSC_C500,272
10007856,BSC_C600,288
10007856,BSC_C700,257
10007856,BSC_C800,298
10007856,BSC_C990,304
10007856,BSC_C990,298
10007856,BSC_C990,288
10007856,BSC_CC35,260
10007856,BSC_CC35,298
10007856,BSC_CC47,316
10007856,BSC_CM89,332
10007856,BSC_CM89,302
10007856,BSC_D306,318
10007856,BSC_D322,339
10007856,BSC_D334,316
10007856,BSC_D334,349
10007856,BSC_D401,366
10007856,BSC_D444,349
10007856,BSC_D447,312
10007856,BSC_D455,347
10007856,BSC_D4D3,307
10007856,BSC_D4N1,348
10007856,BSC_D906,316
10007856,BSC_F300,288
10007856,BSC_F301,246
10007856,BSC_F340,354
10007856,BSC_F364,303
10007856,BSC_F3N1,313
10007856,BSC_F3N1,290
10007856,BSC_F3N1,282
10007856,BSC_F3X3,313
10007856,BSC_F3X3,296
10007856,BSC_F510,327
10007856,BSC_F640,259
10007856,BSC_F6X3,259
10007856,BSC_F6X3,296
10007856,BSC_F750,305
10007856,BSC_F800,303
10007856,BSC_F801,352
10007856,BSC_F840,302
10007856,BSC_F8G1,305
10007856,BSC_F8G1,332
10007856,BSC_F8G3,332
10007856,BSC_F8G3,305
10007856,BSC_F8X3,305
10007856,BSC_F8X3,296
10007856,BSC_FG31,313
10007856,BSC_FG31,332
10007856,BSC_FG34,313
10007856,BSC_FG34,288
10007856,BSC_FG81,332
10007856,BSC_FG81,305
10007856,BSC_FG84,305
10007856,BSC_FG84,288
10007856,BSC_FH56,316
10007856,BSC_FH56,313
10007856,BSC_G100,318
10007856,BSC_G10F,332
10007856,BSC_G130,332
10007856,BSC_G1F8,332
10007856,BSC_G1F8,305
10007856,BSC_G1L1,272
10007856,BSC_G1L1,332
10007856,BSC_G1N1,332
10007856,BSC_G1N1,282
10007856,BSC_G1N1,290
10007856,BSC_G1N3,332
10007856,BSC_G1N3,269
10007856,BSC_G1N4,332
10007856,BSC_G1N4,269
10007856,BSC_G1N4,284
10007856,BSC_G1X3,296
10007856,BSC_G1X3,332
10007856,BSC_G400,284
10007856,BSC_G401,274
10007856,BSC_G40F,288
10007856,BSC_G450,270
10007856,BSC_G451,247
10007856,BSC_G500,288
10007856,BSC_G501,288
10007856,BSC_GG13,332
10007856,BSC_GG14,332
10007856,BSC_GG14,288
10007856,BSC_GG47,261
10007856,BSC_GG4R,288
10007856,BSC_GGC3,332
10007856,BSC_GH76,308
10007856,BSC_GH7P,348
10007856,BSC_GX13,332
10007856,BSC_GX13,296
10007856,BSC_H21Y,349
10007856,BSC_H602,288
10007856,BSC_H603,288
10007856,BSC_L100,276
10007856,BSC_L113,293
10007856,BSC_L1G1,332
10007856,BSC_L1G1,272
10007856,BSC_L1G4,272
10007856,BSC_L1G4,288
10007856,BSC_L1L2,272
10007856,BSC_L1L2,306
10007856,BSC_L1L7,295
10007856,BSC_L1L7,272
10007856,BSC_L1LF,306
10007856,BSC_L1LF,272
10007856,BSC_L1M1,321
10007856,BSC_L1M1,272
10007856,BSC_L1N2,272
10007856,BSC_L1N2,282
10007856,BSC_L1V3,311
10007856,BSC_L1V3,272
10007856,BSC_L301,302
10007856,BSC_L301,306
10007856,BSC_L301,295
10007856,BSC_LN14,284
10007856,BSC_LN14,269
10007856,BSC_LN14,272
10007856,BSC_LN15,275
10007856,BSC_LN15,272
10007856,BSC_M6P1,288
10007856,BSC_M6P1,404
10007856,BSC_M900,332
10007856,BSC_M9C8,302
10007856,BSC_M9C8,332
10007856,BSC_N122,306
10007856,BSC_N1FW,302
10007856,BSC_N1G1,290
10007856,BSC_N1G1,332
10007856,BSC_N1G1,282
10007856,BSC_N1G4,288
10007856,BSC_N1G4,290
10007856,BSC_N1G4,282
10007856,BSC_N1L2,282
10007856,BSC_N1L2,290
10007856,BSC_N1L2,306
10007856,BSC_N1LF,290
10007856,BSC_N1LF,282
10007856,BSC_N1LF,306
10007856,BSC_N1M1,290
10007856,BSC_N1M1,282
10007856,BSC_N1M1,321
10007856,BSC_N1Q5,290
10007856,BSC_N1Q5,404
10007856,BSC_N1Q5,282
10007856,BSC_N1R1,290
10007856,BSC_N1R1,282
10007856,BSC_N1R2,303
10007856,BSC_N1R2,290
10007856,BSC_N1R2,282
10007856,BSC_N1R4,344
10007856,BSC_N1R4,282
10007856,BSC_N1R4,290
10007856,BSC_N1V3,282
10007856,BSC_N1V3,290
10007856,BSC_N1V3,311
10007856,BSC_N310,272
10007856,BSC_N400,286
10007856,BSC_N4G1,332
10007856,BSC_N4G1,269
10007856,BSC_N4G1,284
10007856,BSC_N4G3,269
10007856,BSC_N4G3,284
10007856,BSC_N4G3,332
10007856,BSC_N4G4,269
10007856,BSC_N4G4,288
10007856,BSC_N4G4,284
10007856,BSC_N4M1,284
10007856,BSC_N4M1,269
10007856,BSC_N4M1,321
10007856,BSC_N4N2,269
10007856,BSC_N4N2,284
10007856,BSC_N4N2,282
10007856,BSC_N4N5,284
10007856,BSC_N4N5,275
10007856,BSC_N4N5,269
10007856,BSC_N4R1,269
10007856,BSC_N4R1,284
10007856,BSC_N4R1,313
10007856,BSC_N500,297
10007856,BSC_N5M1,275
10007856,BSC_N5M1,321
10007856,BSC_N5N2,282
10007856,BSC_N5N2,275
10007856,BSC_N5N4,275
10007856,BSC_N5N4,284
10007856,BSC_N5N4,269
10007856,BSC_N800,312
10007856,BSC_N870,309
10007856,BSC_N8R1,309
10007856,BSC_N8R1,313
10007856,BSC_N8R4,309
10007856,BSC_N8R4,344
10007856,BSC_NR44,284
10007856,BSC_NR44,269
10007856,BSC_NR44,344
10007856,BSC_NR54,344
10007856,BSC_NR54,275
10007856,BSC_WF7F,302
10007856,FDSC_D324,247
10007856,FDSC_D400,254
10007856,FDSC_D402,246
10007856,FDSC_D403,254
10007856,FDSC_D440,236
10007856,FDSC_D4C1,254
10007856,FDSC_D4D0,254
10007856,LLB_M100,307
10007856,LLB_M101,321
10007856,LLB_M120,321
10007856,LLB_M131,321
10007856,LLB_M140,321
10007856,LLB_M1R1,313
10007856,LLB_M1R1,321
10007856,LLB_M1R2,303
10007856,LLB_M1R2,321
10007856,LLB_M1R4,344
10007856,LLB_M1R4,321
10007856,LLB_M990,321
10007856,MBIOL_C109,304
10007856,MBIOL_C309,298
10007856,MENG_G601,288
10007856,MLAW_P9T3,321
10007856,MLIBA_W4A2,313
10007856,MMATH_F341,313
10007856,MMATH_G103,400
10007856,MPHYS_F303,333
10007856,MPHYS_F366,313
10007856,MPHYS_F511,328
10007856,MPHYS_FH5P,313
10007856,MPHYS_FH5P,316
10007857,BA_AA,328
10007857,BA_AB,291
10007857,BA_AB,278
10007857,BA_AF,313
10007857,BA_AG,364
10007857,BA_AIT,296
10007857,BA_AIT,291
10007857,BA_APCYM,309
10007857,BA_APCYM,286
10007857,BA_APPCYM,309
10007857,BA_APPCYM,316
10007857,BA_ARCH,298
10007857,BA_ASCY,280
10007857,BA_ASP,282
10007857,BA_ASP,291
10007857,BA_BIF,278
10007857,BA_BIL,304
10007857,BA_BIT,278
10007857,BA_BIT,282
10007857,BA_BSF,278
10007857,BA_BSF,292
10007857,BA_BSFR,278
10007857,BA_BSFR,292
10007857,BA_BSGER,292
10007857,BA_BSGER,232
10007857,BA_BSIT,292
10007857,BA_BSIT,296
10007857,BA_BSM,320
10007857,BA_BSP,282
10007857,BA_BSP,278
10007857,BA_BSSP,292
10007857,BA_BSSP,282
10007857,BA_BUSALAW,292
10007857,BA_BUSALAW,314
10007857,BA_BUSS,309
10007857,BA_BUSSI,296
10007857,BA_BUSSI,292
10007857,BA_CATC,400
10007857,BA_CATC,394
10007857,BA_CCCJ,286
10007857,BA_CCYCB,400
10007857,BA_CCYCB,394
10007857,BA_CHSC,286
10007857,BA_CN,284
10007857,BA_CN,400
10007857,BA_CPW,328
10007857,BA_CRIM,276
10007857,BA_CRIT,286
10007857,BA_CRIT,296
10007857,BA_CS,310
10007857,BA_CSSP,309
10007857,BA_CSSP,316
10007857,BA_CST,307
10007857,BA_CSTITAL,296
10007857,BA_CSTITAL,318
10007857,BA_CWMS,280
10007857,BA_CWMS,318
10007857,BA_CYM,389
10007857,BA_CYMNEWY,284
10007857,BA_CYMNEWY,400
10007857,BA_ECA,291
10007857,BA_ECA,288
10007857,BA_ECIT,288
10007857,BA_ECIT,296
10007857,BA_ECS,288
10007857,BA_ECS,286
10007857,BA_ECSP,282
10007857,BA_ECSP,288
10007857,BA_EIT,296
10007857,BA_EIT,296
10007857,BA_EL,268
10007857,BA_ELCW,318
10007857,BA_ELCW,296
10007857,BA_ELEL,296
10007857,BA_ELFS,318
10007857,BA_ELFS,296
10007857,BA_ELIT,296
10007857,BA_ELIT,296
10007857,BA_ELJ,284
10007857,BA_ELJ,296
10007857,BA_ELJO,284
10007857,BA_ELJO,296
10007857,BA_ELMS,280
10007857,BA_ELMS,296
10007857,BA_ELPE,296
10007857,BA_ELPE,329
10007857,BA_ENGEL,296
10007857,BA_ENGL,278
10007857,BA_ENGLC,318
10007857,BA_ENGLC,296
10007857,BA_ESO,318
10007857,BA_ESO,296
10007857,BA_ETP,394
10007857,BA_ETP,296
10007857,BA_F4,260
10007857,BA_FBS,278
10007857,BA_FBS,292
10007857,BA_FGI4,296
10007857,BA_FGI4,232
10007857,BA_FGI4,278
10007857,BA_FGI4$,232
10007857,BA_FGI4$,278
10007857,BA_FGI4$,296
10007857,BA_FGS4,232
10007857,BA_FGS4,282
10007857,BA_FGS4,278
10007857,BA_FGS4$,282
10007857,BA_FGS4$,278
10007857,BA_FGS4$,232
10007857,BA_FI,278
10007857,BA_FI,296
10007857,BA_FI4,278
10007857,BA_FI4,296
10007857,BA_FIG4,296
10007857,BA_FIG4,278
10007857,BA_FIG4,232
10007857,BA_FIS4,296
10007857,BA_FIS4,278
10007857,BA_FIS4,282
10007857,BA_FIS4$,296
10007857,BA_FIS4$,282
10007857,BA_FIS4$,278
10007857,BA_FLM,280
10007857,BA_FPSY,278
10007857,BA_FPSY,312
10007857,BA_FRA,278
10007857,BA_FRA,291
10007857,BA_FRB,278
10007857,BA_FRB,278
10007857,BA_FRCW,278
10007857,BA_FRCW,318
10007857,BA_FREC,278
10007857,BA_FREC,288
10007857,BA_FRJO,284
10007857,BA_FRJO,278
10007857,BA_FRMKT,322
10007857,BA_FRMKT,278
10007857,BA_FRMS,280
10007857,BA_FRMS,278
10007857,BA_FRWGER,232
10007857,BA_FRWGER,278
10007857,BA_FS4,282
10007857,BA_FS4,278
10007857,BA_FSCW,280
10007857,BA_FSCW,318
10007857,BA_FSG4,232
10007857,BA_FSG4,278
10007857,BA_FSG4,282
10007857,BA_FSI,280
10007857,BA_FSI,296
10007857,BA_FSI4,278
10007857,BA_FSI4,282
10007857,BA_FSI4,296
10007857,BA_FSWTH,280
10007857,BA_FSWTH,394
10007857,BA_GA,232
10007857,BA_GA,291
10007857,BA_GB,278
10007857,BA_GB,232
10007857,BA_GBS,232
10007857,BA_GBS,292
10007857,BA_GEC,288
10007857,BA_GEC,232
10007857,BA_GEOG,309
10007857,BA_GER,246
10007857,BA_GERCW,232
10007857,BA_GERCW,318
10007857,BA_GERMKT,232
10007857,BA_GERMKT,322
10007857,BA_GERWFR,232
10007857,BA_GERWFR,278
10007857,BA_GI,232
10007857,BA_GI,296
10007857,BA_GI4,232
10007857,BA_GI4,296
10007857,BA_GIF4,232
10007857,BA_GIF4,278
10007857,BA_GIF4,296
10007857,BA_GIS4,296
10007857,BA_GIS4,282
10007857,BA_GIS4,232
10007857,BA_GIS4$,296
10007857,BA_GIS4$,282
10007857,BA_GIS4$,232
10007857,BA_GJO,232
10007857,BA_GJO,284
10007857,BA_GMST,232
10007857,BA_GMST,280
10007857,BA_GPSY,312
10007857,BA_GPSY,232
10007857,BA_GS4,282
10007857,BA_GS4,232
10007857,BA_GSF4,278
10007857,BA_GSF4,282
10007857,BA_GSF4,232
10007857,BA_GSI4,282
10007857,BA_GSI4,296
10007857,BA_GSI4,232
10007857,BA_H,312
10007857,BA_HAH,282
10007857,BA_HAR,258
10007857,BA_HC,306
10007857,BA_HEC,288
10007857,BA_HEC,306
10007857,BA_HFS,280
10007857,BA_HFS,306
10007857,BA_HIT,296
10007857,BA_HIT,306
10007857,BA_HJ,284
10007857,BA_HJ,306
10007857,BA_HN,284
10007857,BA_HN,306
10007857,BA_HSC,262
10007857,BA_HSCSP,253
10007857,BA_HSCSP,316
10007857,BA_HSW,306
10007857,BA_HSW,286
10007857,BA_ISF4,278
10007857,BA_ISF4,282
10007857,BA_ISF4,296
10007857,BA_ISG4,232
10007857,BA_ISG4,282
10007857,BA_ISG4,296
10007857,BA_ITCY,400
10007857,BA_ITCY,296
10007857,BA_ITL,304
10007857,BA_ITL,296
10007857,BA_ITMGT,296
10007857,BA_ITMGT,292
10007857,BA_ITPE,296
10007857,BA_ITPE,329
10007857,BA_ITSSC,296
10007857,BA_ITSSC,329
10007857,BA_JMS,289
10007857,BA_LEL,304
10007857,BA_LEL,296
10007857,BA_LELA,305
10007857,BA_LING,304
10007857,BA_MAF,291
10007857,BA_MAF,292
10007857,BA_MAW,400
10007857,BA_MAW,292
10007857,BA_MCH,265
10007857,BA_MEMH,306
10007857,BA_MK,322
10007857,BA_MKITAL,296
10007857,BA_MKITAL,322
10007857,BA_MKTFR,278
10007857,BA_MKTFR,322
10007857,BA_MKTGER,232
10007857,BA_MKTGER,322
10007857,BA_MKTITAL,296
10007857,BA_MKTITAL,322
10007857,BA_MKTSP$,282
10007857,BA_MKTSP$,322
10007857,BA_MS,298
10007857,BA_MSFR,278
10007857,BA_MSFR,280
10007857,BA_MSG,232
10007857,BA_MSG,280
10007857,BA_MSIT,280
10007857,BA_MSIT,296
10007857,BA_MSSP,282
10007857,BA_MSSP,280
10007857,BA_MSWTH,394
10007857,BA_MSWTH,280
10007857,BA_MUHWH,306
10007857,BA_MUHWH,394
10007857,BA_MUIT,296
10007857,BA_MUIT,394
10007857,BA_MUS,385
10007857,BA_MUSCW,394
10007857,BA_MUSCW,318
10007857,BA_MUSFS,394
10007857,BA_MUSFS,280
10007857,BA_PCCCJ,316
10007857,BA_PCCCJ,288
10007857,BA_PCHSC,316
10007857,BA_PCHSC,288
10007857,BA_PEFR,278
10007857,BA_PEFR,329
10007857,BA_PEG,232
10007857,BA_PEG,329
10007857,BA_PEL,304
10007857,BA_PEL,329
10007857,BA_PELQTS,329
10007857,BA_PESP,282
10007857,BA_PESP,329
10007857,BA_PEW,400
10007857,BA_PEW,329
10007857,BA_PHRE,340
10007857,BA_PRI,340
10007857,BA_PRI,296
10007857,BA_S,300
10007857,BA_SI,282
10007857,BA_SI,296
10007857,BA_SOCSP,316
10007857,BA_SOCSP,286
10007857,BA_SP4,282
10007857,BA_SPBS,282
10007857,BA_SPBS,292
10007857,BA_SPCR,286
10007857,BA_SPCR,316
10007857,BA_SPCW,282
10007857,BA_SPCW,318
10007857,BA_SPEC,316
10007857,BA_SPEC,288
10007857,BA_SPFR,282
10007857,BA_SPFR,278
10007857,BA_SPG,232
10007857,BA_SPG,282
10007857,BA_SPH,306
10007857,BA_SPH,316
10007857,BA_SPI,282
10007857,BA_SPI,296
10007857,BA_SPJO,284
10007857,BA_SPJO,282
10007857,BA_SPMKT,282
10007857,BA_SPMKT,322
10007857,BA_SPP,316
10007857,BA_SPP,312
10007857,BA_SPWH,306
10007857,BA_SPWH,316
10007857,BA_SPWW,316
10007857,BA_SPWW,400
10007857,BA_SPWWH,306
10007857,BA_SPWWH,316
10007857,BA_SSPW,324
10007857,BA_SWW,400
10007857,BA_SWW,286
10007857,BA_SWWH,306
10007857,BA_SWWH,286
10007857,BA_WCW,318
10007857,BA_WCW,400
10007857,BA_WELSHBE,400
10007857,BA_WHA,298
10007857,BA_WHA,306
10007857,BENG_CSE,253
10007857,BENG_ELE,258
10007857,BMEDSCI_MD,288
10007857,BMUS_MUS,410
10007857,BM_MW,373
10007857,BN_NURSA,347
10007857,BN_NURSC,328
10007857,BN_NURSLD,336
10007857,BN_NURSM,336
10007857,BSC_ACCB,278
10007857,BSC_ACCB,291
10007857,BSC_ACCEC,291
10007857,BSC_ACCEC,288
10007857,BSC_ACCFIN,272
10007857,BSC_AMB4,323
10007857,BSC_APTME,323
10007857,BSC_ATME,323
10007857,BSC_B,316
10007857,BSC_BEC,288
10007857,BSC_BFIN,278
10007857,BSC_BIOT,337
10007857,BSC_BMZ,362
10007857,BSC_BS,292
10007857,BSC_BSC,362
10007857,BSC_BSFIN,278
10007857,BSC_BSFIN,292
10007857,BSC_BSMKT,322
10007857,BSC_BSMKT,292
10007857,BSC_C,301
10007857,BSC_CEE,296
10007857,BSC_CEE,298
10007857,BSC_CFE,284
10007857,BSC_CFE,290
10007857,BSC_CFE4,284
10007857,BSC_CFE4,303
10007857,BSC_CIE,284
10007857,BSC_CIS,298
10007857,BSC_CISB,292
10007857,BSC_COOC,318
10007857,BSC_COOC,292
10007857,BSC_CS,290
10007857,BSC_CSENG,253
10007857,BSC_CSFB,292
10007857,BSC_CSFB,292
10007857,BSC_CT,290
10007857,BSC_CT,292
10007857,BSC_DC,290
10007857,BSC_DR,377
10007857,BSC_DTECH,312
10007857,BSC_EC,298
10007857,BSC_ECIE,298
10007857,BSC_ECON,276
10007857,BSC_ECON4,303
10007857,BSC_ELE,229
10007857,BSC_EM,290
10007857,BSC_ES,246
10007857,BSC_F,284
10007857,BSC_FINEC,288
10007857,BSC_FOR,284
10007857,BSC_GEO,282
10007857,BSC_GEOG,294
10007857,BSC_HSN,336
10007857,BSC_MARG,290
10007857,BSC_MB,307
10007857,BSC_MBIO,323
10007857,BSC_MBO,336
10007857,BSC_MC,298
10007857,BSC_MES,293
10007857,BSC_MKT,322
10007857,BSC_MVZ,316
10007857,BSC_MWACC,292
10007857,BSC_MWACC,291
10007857,BSC_OS,318
10007857,BSC_PD,273
10007857,BSC_PEFR,278
10007857,BSC_PEFR,329
10007857,BSC_PEG,232
10007857,BSC_PEG,329
10007857,BSC_PEL,304
10007857,BSC_PEL,329
10007857,BSC_PELT,296
10007857,BSC_PELT,329
10007857,BSC_PESP$,282
10007857,BSC_PESP$,329
10007857,BSC_PEW,400
10007857,BSC_PEW,329
10007857,BSC_PHS,320
10007857,BSC_PS,312
10007857,BSC_PSCLD,303
10007857,BSC_PSYN,291
10007857,BSC_PWB,292
10007857,BSC_PWB,312
10007857,BSC_SEXP,329
10007857,BSC_SHES,308
10007857,BSC_SHPE,387
10007857,BSC_SPS,330
10007857,BSC_SSIT,296
10007857,BSC_SSIT,329
10007857,BSC_SSOA,316
10007857,BSC_Z,366
10007857,BSC_ZC,322
10007857,BSC_ZCC,290
10007857,BSC_ZCC,343
10007857,BSC_ZE,323
10007857,BSC_ZE,343
10007857,BSC_ZH,316
10007857,BSC_ZMZ,314
10007857,BSC_ZWAB,392
10007857,FDA_APCCD,316
10007857,FDA_ECLSS,316
10007857,LLB_L,330
10007857,LLB_LAF,291
10007857,LLB_LAF,314
10007857,LLB_LAW2,314
10007857,LLB_LBS,314
10007857,LLB_LBS,292
10007857,LLB_LCS,314
10007857,LLB_LCS,304
10007857,LLB_LIC,314
10007857,LLB_LIC,278
10007857,LLB_LID,232
10007857,LLB_LID,314
10007857,LLB_LIE,314
10007857,LLB_LIE,296
10007857,LLB_LIG,282
10007857,LLB_LIG,314
10007857,LLB_LSP,314
10007857,LLB_LSP,316
10007857,LLB_LW,400
10007857,LLB_LW,314
10007857,LLB_LWCR,314
10007857,LLB_LWCR,286
10007857,LLB_LWEL,314
10007857,LLB_LWEL,296
10007857,LLB_LWPE,314
10007857,LLB_LWPE,296
10007857,LLB_UKLFL,314
10007857,MBIOL_BIO,323
10007857,MBIOL_BIOT,337
10007857,MBIOL_MBIO,323
10007857,MCHEM_CH,298
10007857,MCHEM_CIND,298
10007857,MENG_CIE,253
10007857,MENG_CRSEN,253
10007857,MENG_CSE,253
10007857,MENG_EE,253
10007857,MENVSC_EM,290
10007857,MFOR_FOR,284
10007857,MGEOG_G,290
10007857,MMBIOL_MB,354
10007857,MMSCI_MS,318
10007857,MOCEAN_GO,290
10007857,MOCEAN_PO,318
10007857,MSCI_PHS,312
10007857,MSCI_PS,312
10007857,MSCI_SHS,329
10007857,MSCI_SS,329
10007857,MSCI_SSOA,329
10007857,MZOOL_AB,343
10007857,MZOOL_CONS,316
10007857,MZOOL_HERP,348
10007857,MZOOL_MARZ,343
10007857,MZOOL_ZCC,290
10007857,MZOOL_ZCC,343
10007857,MZOOL_ZE,323
10007857,MZOOL_ZE,343
10007857,MZOOL_ZOO,334
10007857,M_ENVSCI,290
10007858,101A,393
10007858,101D,311
10007858,101I,338
10007858,101J,304
10007858,101P,289
10007858,102D,315
10007858,102E,306
10007858,102F,313
10007858,102P,269
10007858,102V,269
10007858,103F,309
10007858,103I,336
10007858,103S,293
10007858,106J,309
10007858,106V,298
